CVE-ID,Summary,Provided Nodes,Provided cpe,Inferred cpe,Inferred Product Name,Inferred Nodes,Inferred Nodes Confidence,LLM generated condition string
CVE-2024-27192,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Scott Reilly Configure SMTP allows Reflected XSS.This issue affects Configure SMTP: from n/a through 3.1.

",[],[],"[[""cpe:2.3:a:configure_smtp_project:configure_smtp:*:*:*:*:*:*:*:*""]]",Configure SMTP,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '3.1', 'cpe23Uri': 'cpe:2.3:a:configure_smtp_project:configure_smtp:*:*:*:*:*:*:*:*'}]}]",none,version < 3.1
CVE-2024-27189,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in catchsquare WP Social Widget allows Stored XSS.This issue affects WP Social Widget: from n/a through 2.2.5.

",[],[],"[[""cpe:2.3:a:wp_social_widget_project:wp_social_widget:*:*:*:*:*:*:*:*""]]",WP Social Widget,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:wp_social_widget_project:wp_social_widget:*:*:*:*:*:*:*:*'}]}]",none,version <= 2.2.5
CVE-2024-25936,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in SoundCloud Inc., Lawrie Malen SoundCloud Shortcode allows Stored XSS.This issue affects SoundCloud Shortcode: from n/a through 4.0.1.

",[],[],"[[""cpe:2.3:a:soundcloud:soundcloud_shortcode:*:*:*:*:*:*:*:*""]]",SoundCloud Shortcode,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:soundcloud:soundcloud_shortcode:*:*:*:*:*:*:*:*'}]}]",high,version <= 4.0.1
CVE-2024-25934,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in FormFacade allows Stored XSS.This issue affects FormFacade: from n/a through 1.0.0.

",[],[],"[[""cpe:2.3:a:formfacade:formfacade:*:*:*:*:*:*:*:*""]]",FormFacade,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:formfacade:formfacade:*:*:*:*:*:*:*:*'}]}]",none,version <= 1.0.0
CVE-2024-25921,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Concerted Action Action Network allows Reflected XSS.This issue affects Action Network: from n/a through 1.4.2.

",[],[],"[[""cpe:2.3:a:action_network:action_network:*:*:*:*:*:*:*:*""]]",Action Network,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:action_network:action_network:*:*:*:*:*:*:*:*'}]}]",none,version <= 1.4.2
CVE-2024-25919,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Hiroaki Miyashita Custom Field Template allows Stored XSS.This issue affects Custom Field Template: from n/a through 2.6.

",[],[],"[[""cpe:2.3:a:custom_field_template_project:custom_field_template:*:*:*:*:*:*:*:*""]]",Custom Field Template,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:custom_field_template_project:custom_field_template:*:*:*:*:*:*:*:*'}]}]",none,version <= 2.6
CVE-2024-25916,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Joseph C Dolson My Calendar allows Stored XSS.This issue affects My Calendar: from n/a through 3.4.23.

",[],[],"[[""cpe:2.3:a:my_calendar_project:my_calendar:*:*:*:*:*:*:*:*""]]",My Calendar,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:my_calendar_project:my_calendar:*:*:*:*:*:*:*:*'}]}]",high,version <= 3.4.23
CVE-2024-25598,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Livemesh Livemesh Addons for Elementor allows Stored XSS.This issue affects Livemesh Addons for Elementor: from n/a through 8.3.

",[],[],"[[""cpe:2.3:a:livemeshelementor:addons_for_elementor:*:*:*:*:*:*:*:*""]]",Livemesh Addons for Elementor,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '8.4', 'cpe23Uri': 'cpe:2.3:a:livemeshelementor:addons_for_elementor:*:*:*:*:*:*:*:*'}]}]",medium,version < 8.4
CVE-2023-6725,An access-control flaw was found in the OpenStack Designate component where private configuration information including access keys to BIND were improperly made world readable. A malicious attacker with access to any container could exploit this flaw to access sensitive information.,[],[],"[[""cpe:2.3:a:openstack:designate:*:*:*:*:*:*:*:*""]]",OpenStack Designate,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:openstack:designate:*:*:*:*:*:*:*:*'}]}]",high,private_config_info_readable && access_keys_to_bind_readable
CVE-2024-28752,"A SSRF vulnerability using the Aegis DataBinding in versions of Apache CXF before 4.0.4, 3.6.3 and 3.5.8 allows an attacker to perform SSRF style attacks on webservices that take at least one parameter of any type. Users of other data bindings (including the default databinding) are not impacted.

",[],[],"[[""cpe:2.3:a:apache:cxf:*:*:*:*:*:*:*:*""]]",Apache CXF,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:apache:cxf:*:*:*:*:*:*:*:*'}]}]",high,(version < 4.0.4) || (version < 3.6.3) || (version < 3.5.8)
CVE-2024-27987,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in GiveWP Give allows Reflected XSS.This issue affects Give: from n/a through 3.3.1.

",[],[],"[[""cpe:2.3:a:givewp:givewp:*:*:*:*:*:*:*:*""]]",GiveWP Give,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': '3.3.2', 'cpe23Uri': 'cpe:2.3:a:givewp:givewp:*:*:*:*:*:*:*:*'}]}]",medium,version < 3.3.2
CVE-2024-23944,"Information disclosure in persistent watchers handling in Apache ZooKeeper due to missing ACL check. It allows an attacker to monitor child znodes by attaching a persistent watcher (addWatch command) to a parent which the attacker has already access to. ZooKeeper server doesn't do ACL check when the persistent watcher is triggered and as a consequence, the full path of znodes that a watch event gets triggered upon is exposed to the owner of the watcher. It's important to note that only the path is exposed by this vulnerability, not the data of znode, but since znode path can contain sensitive information like user name or login ID, this issue is potentially critical.

Users are recommended to upgrade to version 3.9.2, 3.8.4 which fixes the issue.
",[],[],"[[""cpe:2.3:a:apache:zookeeper:*:*:*:*:*:*:*:*""]]",Apache ZooKeeper,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '3.9.2', 'cpe23Uri': 'cpe:2.3:a:apache:zookeeper:*:*:*:*:*:*:*:*'}]}]",high,version < 3.9.2 || version < 3.8.4
CVE-2024-2490,A vulnerability classified as critical was found in Tenda AC18 15.03.05.05. Affected by this vulnerability is the function setSchedWifi of the file /goform/openSchedWifi. The manipulation of the argument schedStartTime/schedEndTime leads to stack-based buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-256897 was assigned to this vulnerability. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,[],[],"[[""cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*""]]",Tenda AC18,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '15.03.05.05', 'cpe23Uri': 'cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*'}]}]",high,version < 15.03.05.05
CVE-2024-2450,"Mattermost versions 8.1.x before 8.1.10, 9.2.x before 9.2.6, 9.3.x before 9.3.2, and 9.4.x before 9.4.3 fail to correctly verify account ownership when switching from email to SAML authentication, allowing an authenticated attacker to take over other user accounts via a crafted switch request under specific conditions.

",[],[],"[[""cpe:2.3:a:mattermost:mattermost:*:*:*:*:*:*:*:*""]]",Mattermost,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:mattermost:mattermost:*:*:*:*:*:*:*:*'}]}]",high,(version >= 8.1.0 && version < 8.1.10) || (version >= 9.2.0 && version < 9.2.6) || (version >= 9.3.0 && version < 9.3.2) || (version >= 9.4.0 && version < 9.4.3)
CVE-2024-2446,"Mattermost versions 8.1.x before 8.1.10, 9.2.x before 9.2.6, 9.3.x before 9.3.2, and 9.4.x before 9.4.3 fail to limit the number of @-mentions processed per message, allowing an authenticated attacker to crash the client applications of other users via large, crafted messages.

",[],[],"[[""cpe:2.3:a:mattermost:mattermost:*:*:*:*:*:*:*:*""]]",Mattermost,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:mattermost:mattermost:*:*:*:*:*:*:*:*'}]}]",high,(version >= 8.1.0 && version < 8.1.10) || (version >= 9.2.0 && version < 9.2.6) || (version >= 9.3.0 && version < 9.3.2) || (version >= 9.4.0 && version < 9.4.3)
CVE-2024-2445,"Mattermost Jira plugin versions shipped with Mattermost versions 8.1.x before 8.1.10, 9.2.x before 9.2.6, 9.3.x before 9.3.2, and 9.4.x before 9.4.3 fail to escape user-controlled outputs when generating HTML pages, which allows an attacker to perform reflected cross-site scripting attacks against the users of the Mattermost server.

",[],[],"[[""cpe:2.3:a:mattermost:jira_plugin:*:*:*:*:*:*:*:*""]]",Mattermost Jira plugin,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:mattermost:jira_plugin:*:*:*:*:*:*:*:*'}]}]",none,(version < 8.1.10 && version >= 8.1.0) || (version < 9.2.6 && version >= 9.2.0) || (version < 9.3.2 && version >= 9.3.0) || (version < 9.4.3 && version >= 9.4.0)
CVE-2024-2489,A vulnerability classified as critical has been found in Tenda AC18 15.03.05.05. Affected is the function formSetQosBand of the file /goform/SetNetControlList. The manipulation of the argument list leads to stack-based buffer overflow. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-256896. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,[],[],"[[""cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*""]]",Tenda AC18,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '15.03.05.06', 'cpe23Uri': 'cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*'}]}]",high,version < 15.03.05.06
CVE-2024-2488,A vulnerability was found in Tenda AC18 15.03.05.05. It has been rated as critical. This issue affects the function formSetPPTPServer of the file /goform/SetPptpServerCfg. The manipulation of the argument startIP leads to stack-based buffer overflow. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-256895. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,[],[],"[[""cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*""]]",Tenda AC18,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '15.03.05.06', 'cpe23Uri': 'cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*'}]}]",high,version < 15.03.05.06
CVE-2024-2487,A vulnerability was found in Tenda AC18 15.03.05.05. It has been declared as critical. This vulnerability affects the function formSetDeviceName of the file /goform/SetOnlineDevName. The manipulation of the argument devName/mac leads to stack-based buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-256894 is the identifier assigned to this vulnerability. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,[],[],"[[""cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*""]]",Tenda AC18,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*'}]}]",high,devName/mac >= 0 && devName/mac < 1
CVE-2024-28053,"Resource Exhaustion in Mattermost Server versions 8.1.x before 8.1.10 fails to limit the size of the payload that can be read and parsed allowing an attacker to send a very large email payload and crash the server.

",[],[],"[[""cpe:2.3:a:mattermost:mattermost_server:*:*:*:*:*:*:*:*""]]",Mattermost Server,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '8.1.10', 'cpe23Uri': 'cpe:2.3:a:mattermost:mattermost_server:*:*:*:*:*:*:*:*'}]}]",high,version < 8.1.10
CVE-2024-24975,"Uncontrolled Resource Consumption in Mattermost Mobile versions before 2.13.0 fails to limit the size of the code block that will be processed by the syntax highlighter, allowing an attacker to send a very large code block and crash the mobile app.
",[],[],"[[""cpe:2.3:a:mattermost:mattermost_mobile:*:*:*:*:*:*:*:*""]]",Mattermost Mobile,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '2.13.0', 'cpe23Uri': 'cpe:2.3:a:mattermost:mattermost_mobile:*:*:*:*:*:*:*:*'}]}]",high,version < 2.13.0
CVE-2024-2486,A vulnerability was found in Tenda AC18 15.03.05.05. It has been classified as critical. This affects the function formQuickIndex of the file /goform/QuickIndex. The manipulation of the argument PPPOEPassword leads to stack-based buffer overflow. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-256893 was assigned to this vulnerability.,[],[],"[[""cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*""]]",Tenda AC18,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*'}]}]",high,PPPOEPassword > buffer_size
CVE-2024-28354,"There is a command injection vulnerability in the TRENDnet TEW-827DRU router with firmware version 2.10B01. An attacker can inject commands into the post request parameters usapps.@smb[%d].username in the apply.cgi interface, thereby gaining root shell privileges.",[],[],"[[""cpe:2.3:h:trendnet:tew-827dru:*:*:*:*:*:*:*:*""]]",TRENDnet TEW-827DRU,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:h:trendnet:tew-827dru:*:*:*:*:*:*:*:*'}]}]",high,firmware version < 2.10B01
CVE-2024-28353,"There is a command injection vulnerability in the TRENDnet TEW-827DRU router with firmware version 2.10B01. An attacker can inject commands into the post request parameters usapps.config.smb_admin_name in the apply.cgi interface, thereby gaining root shell privileges.",[],[],"[[""cpe:2.3:h:trendnet:tew-827dru:*:*:*:*:*:*:*:*""]]",TRENDnet TEW-827DRU,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:h:trendnet:tew-827dru:*:*:*:*:*:*:*:*'}]}]",high,firmware version < 2.10B01
CVE-2024-2485,A vulnerability was found in Tenda AC18 15.03.05.05 and classified as critical. Affected by this issue is the function formSetSpeedWan of the file /goform/SetSpeedWan. The manipulation of the argument speed_dir leads to stack-based buffer overflow. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-256892. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,[],[],"[[""cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*""]]",Tenda AC18,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:h:tenda:ac18:*:*:*:*:*:*:*:*'}]}]",high,speed_dir < 0
CVE-2024-2483,"A vulnerability, which was classified as problematic, has been found in Surya2Developer Hostel Management Service 1.0. This issue affects some unknown processing of the file /change-password.php of the component Password Change Handler. The manipulation of the argument oldpassword leads to cross-site request forgery. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-256889 was assigned to this vulnerability.",[],[],"[[""cpe:2.3:a:surya2developer:hostel_management_service:*:*:*:*:*:*:*:*""]]",Surya2Developer Hostel Management Service,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:surya2developer:hostel_management_service:*:*:*:*:*:*:*:*'}]}]",none,oldpassword in /change-password.php
CVE-2024-2482,A vulnerability has been found in Surya2Developer Hostel Management Service 1.0 and classified as problematic. Affected by this vulnerability is an unknown functionality of the file /check_availability.php of the component HTTP POST Request Handler. The manipulation of the argument oldpassword leads to observable response discrepancy. The attack can be launched remotely. The complexity of an attack is rather high. The exploitation appears to be difficult. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-256891.,[],[],"[[""cpe:2.3:a:surya2developer:hostel_management_service:oldpassword:*:*:*:*:*:*:*""]]",Surya2Developer Hostel Management Service,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:surya2developer:hostel_management_service:oldpassword:*:*:*:*:*:*:*'}]}]",none,oldpassword
CVE-2024-2399,"The Premium Addons PRO plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's widgets in all versions up to, and including, 4.10.23 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers with contributor-level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",[],[],"[[""cpe:2.3:a:premium_addons_pro_project:premium_addons_pro:*:*:*:*:*:wordpress:*:*""]]",Premium Addons PRO plugin for WordPress,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:a:premium_addons_pro_project:premium_addons_pro:*:*:*:*:*:wordpress:*:*'}]}]",none,version <= 4.10.23
